House_Id,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,FirstFlrSF,SecFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
1419,6,1969,1969,312.0,1110,1844,1844,0,1844,2,7,1,1969.0,2,540,0,73,223000
1420,6,1968,1968,420.0,404,708,708,708,1416,2,7,1,1968.0,2,776,0,169,179900
1421,6,1977,1977,0.0,360,1069,1069,0,1069,2,4,1,1977.0,2,440,0,55,127500
1422,6,2003,2003,170.0,686,848,848,0,848,1,3,0,2003.0,2,420,140,0,136500
1423,6,1966,1966,0.0,0,697,1575,626,2201,2,8,1,1966.0,2,432,586,236,274970
1424,5,1958,1983,0.0,457,1024,1344,0,1344,1,6,1,1970.0,1,484,316,28,144000
1425,6,1959,1959,243.0,0,1252,1252,0,1252,1,7,0,1960.0,2,528,0,39,142000
1426,7,1994,1994,448.0,1000,1223,1223,904,2127,2,5,2,1994.0,2,525,171,132,271000
1427,5,1945,1950,0.0,580,913,1048,510,1558,1,6,1,1962.0,1,288,0,0,140000
1428,5,1940,1992,294.0,510,788,804,0,804,1,4,2,1940.0,1,240,0,0,119000
1429,6,1981,1981,310.0,678,1440,1440,0,1440,2,7,1,1981.0,2,467,0,0,182900
1430,5,2005,2005,0.0,0,732,734,1104,1838,2,7,1,2005.0,2,372,100,40,192140
1431,6,1976,1976,0.0,958,958,958,0,958,2,5,0,1976.0,2,440,0,60,143750
1432,4,1927,2007,0.0,0,656,968,0,968,2,5,0,1928.0,1,216,0,0,64500
1433,6,2000,2000,318.0,0,936,962,830,1792,2,8,1,2000.0,2,451,0,0,186500
1434,5,1977,1977,0.0,936,1126,1126,0,1126,2,5,1,1977.0,2,484,295,41,160000
1435,6,1962,2005,237.0,0,1319,1537,0,1537,1,7,1,1962.0,2,462,0,36,174000
1436,4,1971,1971,0.0,616,864,864,0,864,1,5,0,1974.0,2,528,0,0,120500
1437,8,2008,2008,426.0,1336,1932,1932,0,1932,2,7,1,2008.0,3,774,0,66,394617
1438,6,1957,1996,0.0,600,912,1236,0,1236,1,6,0,1957.0,2,923,0,158,149700
1439,7,1979,1979,96.0,315,539,1040,685,1725,2,6,1,1979.0,2,550,0,88,197000
1440,6,1922,1994,0.0,0,588,1423,748,2555,2,11,1,1993.0,2,672,431,0,191000
1441,6,2004,2004,147.0,697,848,848,0,848,1,3,1,2004.0,2,420,149,0,149300
1442,10,2008,2008,160.0,765,1017,1026,981,2007,2,10,1,2008.0,3,812,168,52,310000
1443,6,1916,1950,0.0,0,952,952,0,952,1,4,1,1916.0,1,192,0,98,121000
1444,7,2004,2004,106.0,0,1422,1422,0,1422,2,7,0,2004.0,2,626,192,60,179600
1445,6,1966,1966,0.0,187,814,913,0,913,1,6,0,1990.0,1,240,0,0,129000
1446,5,1962,1962,189.0,593,1188,1188,0,1188,1,6,0,1962.0,1,312,261,39,157900
1447,8,1995,1996,438.0,1079,1220,1220,870,2090,2,8,1,1995.0,2,556,0,65,240000
1448,4,1910,2000,0.0,0,560,796,550,1346,1,6,0,1950.0,1,384,168,24,112000
1449,5,1970,1970,0.0,553,630,630,0,630,1,3,0,1978.4640522875818,0,0,0,0,92000
1450,5,1974,1974,0.0,0,896,896,896,1792,2,8,0,1978.4640522875818,0,0,32,45,136000
1451,8,2008,2009,194.0,0,1573,1578,0,1578,2,7,1,2008.0,3,840,0,36,287090
1452,5,2005,2005,80.0,547,547,1072,0,1072,1,5,0,2005.0,2,525,0,28,145000
1453,5,2006,2006,0.0,0,1140,1140,0,1140,1,6,0,1978.4640522875818,0,0,36,56,84500
1454,7,2004,2005,0.0,410,1221,1221,0,1221,2,6,0,2004.0,2,400,0,113,185000
1455,6,1999,2000,0.0,0,953,953,694,1647,2,7,1,1999.0,2,460,0,40,175000
1456,6,1978,1988,119.0,790,1542,2073,0,2073,2,7,2,1978.0,2,500,349,0,210000
1457,7,1941,2006,0.0,275,1152,1188,1152,2340,2,9,2,1941.0,1,252,0,60,266500
1458,5,1950,1996,0.0,49,1078,1078,0,1078,1,5,0,1950.0,1,240,366,0,142125
1459,5,1965,1965,0.0,830,1256,1256,0,1256,1,6,0,1965.0,1,276,736,68,147500
